Model	SNP1	SNP2	a	b	c	d	OR	Lower_CI	Upper_CI	chi_square	chi_pvalue
(AA+Aa)*(BB)_vs_other	45	91	5	45	2	48	2.666667	0.492282	14.445203	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	45	92	5	45	2	48	2.666667	0.492282	14.445203	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	45	93	5	45	2	48	2.666667	0.492282	14.445203	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	45	94	5	45	2	48	2.666667	0.492282	14.445203	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	45	95	5	45	2	48	2.666667	0.492282	14.445203	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	45	96	5	45	2	48	2.666667	0.492282	14.445203	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	45	97	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	45	98	5	45	2	48	2.666667	0.492282	14.445203	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	45	99	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	47	13	37	9	41	1.600601	0.613409	4.176531	0.524476	0.468939
(AA+Aa)*(BB)_vs_other	46	48	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	49	13	37	9	41	1.600601	0.613409	4.176531	0.524476	0.468939
(AA+Aa)*(BB)_vs_other	46	50	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	46	51	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	52	13	37	9	41	1.600601	0.613409	4.176531	0.524476	0.468939
(AA+Aa)*(BB)_vs_other	46	53	13	37	9	41	1.600601	0.613409	4.176531	0.524476	0.468939
(AA+Aa)*(BB)_vs_other	46	54	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	55	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	56	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	46	57	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	58	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	59	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	46	60	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	46	61	13	37	9	41	1.600601	0.613409	4.176531	0.524476	0.468939
(AA+Aa)*(BB)_vs_other	46	62	15	35	10	40	1.714286	0.683299	4.300861	0.853333	0.355611
(AA+Aa)*(BB)_vs_other	46	63	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	46	64	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	46	66	7	43	2	48	3.906977	0.769721	19.831179	1.953602	0.162199
(AA+Aa)*(BB)_vs_other	46	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	46	68	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	69	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	70	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	46	71	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	46	72	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	73	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	74	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	46	75	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
(AA+Aa)*(BB)_vs_other	46	76	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	46	77	6	44	3	47	2.136364	0.503322	9.067847	0.488400	0.484642
(AA+Aa)*(BB)_vs_other	46	78	6	44	5	45	1.227273	0.348998	4.315779	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	46	79	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	46	80	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	46	81	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
(AA+Aa)*(BB)_vs_other	46	82	7	43	3	47	2.550388	0.619952	10.491899	1.000000	0.317311
(AA+Aa)*(BB)_vs_other	46	83	7	43	4	46	1.872093	0.511769	6.848275	0.408580	0.522691
(AA+Aa)*(BB)_vs_other	46	84	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	46	85	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	46	86	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	46	87	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	46	88	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	46	89	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	46	90	7	43	4	46	1.872093	0.511769	6.848275	0.408580	0.522691
(AA+Aa)*(BB)_vs_other	46	91	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	46	92	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	46	93	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	46	94	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	46	95	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	46	96	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	46	97	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	46	98	6	44	4	46	1.568182	0.414345	5.935135	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	46	99	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	47	48	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	47	49	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	47	50	8	42	15	35	0.444444	0.168774	1.170385	2.032750	0.153942
(AA+Aa)*(BB)_vs_other	47	51	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	47	52	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	47	53	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	47	54	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	47	55	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	47	56	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	47	57	3	47	5	45	0.574468	0.129650	2.545428	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	47	58	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	47	59	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	47	60	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	47	61	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	47	62	19	31	10	40	2.451613	0.998798	6.017639	3.108305	0.077894
(AA+Aa)*(BB)_vs_other	47	63	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	47	64	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	47	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	47	66	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	47	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	47	68	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	47	69	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	47	70	13	37	16	34	0.746622	0.313605	1.777533	0.194269	0.659387
(AA+Aa)*(BB)_vs_other	47	71	13	37	16	34	0.746622	0.313605	1.777533	0.194269	0.659387
(AA+Aa)*(BB)_vs_other	47	72	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	47	73	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	47	74	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
(AA+Aa)*(BB)_vs_other	47	75	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	76	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
(AA+Aa)*(BB)_vs_other	47	77	8	42	4	46	2.190476	0.614507	7.808193	0.852273	0.355910
(AA+Aa)*(BB)_vs_other	47	78	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	79	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	47	80	4	46	6	44	0.637681	0.168488	2.413447	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	47	81	12	38	12	38	1.000000	0.399375	2.503911	0.054825	0.814871
(AA+Aa)*(BB)_vs_other	47	82	8	42	6	44	1.396825	0.446801	4.366865	0.083056	0.773197
(AA+Aa)*(BB)_vs_other	47	83	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	84	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	47	85	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	47	86	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	47	87	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	47	88	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	47	89	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	90	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	47	91	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	92	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	93	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	94	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	95	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	96	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	97	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	47	98	8	42	8	42	1.000000	0.343260	2.913245	0.074405	0.785028
(AA+Aa)*(BB)_vs_other	47	99	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	48	49	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	50	13	37	21	29	0.485199	0.208333	1.130010	2.183601	0.139488
(AA+Aa)*(BB)_vs_other	48	51	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	48	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	54	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	48	55	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
(AA+Aa)*(BB)_vs_other	48	56	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	57	11	39	14	36	0.725275	0.291820	1.802559	0.213333	0.644167
(AA+Aa)*(BB)_vs_other	48	58	5	45	4	46	1.277778	0.322255	5.066535	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	48	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	62	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	48	63	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	64	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
(AA+Aa)*(BB)_vs_other	48	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	66	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	48	68	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
(AA+Aa)*(BB)_vs_other	48	69	4	46	4	46	1.000000	0.235762	4.241560	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	48	70	13	37	22	28	0.447174	0.192414	1.039243	2.813187	0.093492
(AA+Aa)*(BB)_vs_other	48	71	13	37	22	28	0.447174	0.192414	1.039243	2.813187	0.093492
(AA+Aa)*(BB)_vs_other	48	72	5	45	6	44	0.814815	0.231708	2.865346	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	48	73	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	48	74	5	45	6	44	0.814815	0.231708	2.865346	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	48	75	9	41	10	40	0.878049	0.322896	2.387670	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	48	76	6	44	5	45	1.227273	0.348998	4.315779	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	48	77	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
(AA+Aa)*(BB)_vs_other	48	78	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
(AA+Aa)*(BB)_vs_other	48	79	2	48	5	45	0.375000	0.069227	2.031357	0.614439	0.433121
(AA+Aa)*(BB)_vs_other	48	80	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
(AA+Aa)*(BB)_vs_other	48	81	9	41	16	34	0.466463	0.183185	1.187804	1.920000	0.165857
(AA+Aa)*(BB)_vs_other	48	82	4	46	9	41	0.396135	0.113406	1.383729	1.414677	0.234281
(AA+Aa)*(BB)_vs_other	48	83	6	44	10	40	0.545455	0.181750	1.636979	0.669643	0.413176
(AA+Aa)*(BB)_vs_other	48	84	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	48	85	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	48	86	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	48	87	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	48	88	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
(AA+Aa)*(BB)_vs_other	48	89	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	48	90	9	41	6	44	1.609756	0.526708	4.919833	0.313726	0.575403
(AA+Aa)*(BB)_vs_other	48	91	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	48	92	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	48	93	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	48	94	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	48	95	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	48	96	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	48	97	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	48	98	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
(AA+Aa)*(BB)_vs_other	48	99	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	49	50	8	42	15	35	0.444444	0.168774	1.170385	2.032750	0.153942
(AA+Aa)*(BB)_vs_other	49	51	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	49	52	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	49	53	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	49	54	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	49	55	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	49	56	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	49	57	3	47	5	45	0.574468	0.129650	2.545428	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	49	58	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	49	59	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	49	60	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	49	61	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	49	62	19	31	10	40	2.451613	0.998798	6.017639	3.108305	0.077894
(AA+Aa)*(BB)_vs_other	49	63	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	49	64	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	49	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	49	66	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	49	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	49	68	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	49	69	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	49	70	13	37	14	36	0.903475	0.373463	2.185668	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	71	13	37	14	36	0.903475	0.373463	2.185668	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	72	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	49	73	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	49	74	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	49	75	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	49	76	1	49	2	48	0.489796	0.042979	5.581791	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	77	8	42	4	46	2.190476	0.614507	7.808193	0.852273	0.355910
(AA+Aa)*(BB)_vs_other	49	78	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	79	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	49	80	4	46	5	45	0.782609	0.197374	3.103133	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	81	12	38	11	39	1.119617	0.440785	2.843884	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	82	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	49	83	8	42	6	44	1.396825	0.446801	4.366865	0.083056	0.773197
(AA+Aa)*(BB)_vs_other	49	84	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	85	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	86	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	87	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	88	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	89	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	49	90	11	39	10	40	1.128205	0.430560	2.956257	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	91	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	49	92	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	49	93	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	49	94	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	49	95	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	49	96	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	49	97	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	98	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	49	99	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	50	51	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
(AA+Aa)*(BB)_vs_other	50	52	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	50	53	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	50	54	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	50	55	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	50	56	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	50	57	12	38	16	34	0.671053	0.278354	1.617764	0.446429	0.504036
(AA+Aa)*(BB)_vs_other	50	58	5	45	4	46	1.277778	0.322255	5.066535	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	50	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	50	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	50	61	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	50	62	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	50	63	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
(AA+Aa)*(BB)_vs_other	50	64	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	50	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	50	66	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
(AA+Aa)*(BB)_vs_other	50	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	50	68	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	50	69	4	46	4	46	1.000000	0.235762	4.241560	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	50	70	21	29	26	24	0.668435	0.303534	1.472010	0.642312	0.422875
(AA+Aa)*(BB)_vs_other	50	71	21	29	26	24	0.668435	0.303534	1.472010	0.642312	0.422875
(AA+Aa)*(BB)_vs_other	50	72	5	45	6	44	0.814815	0.231708	2.865346	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	50	73	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	50	74	5	45	6	44	0.814815	0.231708	2.865346	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	50	75	14	36	12	38	1.231481	0.502824	3.016061	0.051975	0.819661
(AA+Aa)*(BB)_vs_other	50	76	6	44	5	45	1.227273	0.348998	4.315779	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	50	77	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	50	78	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
(AA+Aa)*(BB)_vs_other	50	79	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
(AA+Aa)*(BB)_vs_other	50	80	6	44	11	39	0.483471	0.163510	1.429544	1.133948	0.286935
(AA+Aa)*(BB)_vs_other	50	81	13	37	19	31	0.573257	0.244595	1.343544	1.148897	0.283780
(AA+Aa)*(BB)_vs_other	50	82	7	43	10	40	0.651163	0.226160	1.874834	0.283487	0.594425
(AA+Aa)*(BB)_vs_other	50	83	9	41	11	39	0.778270	0.290924	2.082005	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	50	84	10	40	15	35	0.583333	0.232512	1.463488	0.853333	0.355611
