Model	SNP1	SNP2	a	b	c	d	OR	Lower_CI	Upper_CI	chi_square	chi_pvalue
AA*bb_vs_other	45	99	5	45	4	46	1.277778	0.322255	5.066535	0.000000	1.000000
AA*bb_vs_other	46	47	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	48	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	49	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	50	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	51	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	54	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	55	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	56	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	57	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	58	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	62	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	63	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	64	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	66	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	68	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	69	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	70	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
AA*bb_vs_other	46	71	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
AA*bb_vs_other	46	72	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	73	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	74	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	75	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	76	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	77	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	78	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	79	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	46	80	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	81	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	82	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	83	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	84	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	85	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	86	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	87	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	88	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	46	89	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	46	90	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	46	91	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	46	92	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	46	93	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	46	94	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	46	95	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	46	96	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	46	97	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	46	98	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	46	99	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
AA*bb_vs_other	47	48	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	47	49	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	47	50	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
AA*bb_vs_other	47	51	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	47	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	47	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	47	54	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	47	55	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	47	56	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	47	57	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
AA*bb_vs_other	47	58	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	47	59	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	47	60	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	47	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	47	62	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	47	63	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	47	64	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	47	65	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	47	66	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	47	67	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	47	68	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	47	69	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	47	70	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	47	71	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	47	72	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	47	73	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	47	74	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	47	75	9	41	5	45	1.975610	0.611770	6.379904	0.747508	0.387266
AA*bb_vs_other	47	76	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
AA*bb_vs_other	47	77	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	47	78	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	47	79	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
AA*bb_vs_other	47	80	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	47	81	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
AA*bb_vs_other	47	82	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	47	83	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	47	84	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	47	85	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	47	86	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	47	87	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	47	88	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	47	89	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	47	90	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
AA*bb_vs_other	47	91	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	47	92	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	47	93	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	47	94	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	47	95	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	47	96	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	47	97	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
AA*bb_vs_other	47	98	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	47	99	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
AA*bb_vs_other	48	49	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	50	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	48	51	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	48	52	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	53	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	54	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	48	55	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	48	56	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	57	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	48	58	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	48	59	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	60	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	61	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	62	6	44	7	43	0.837662	0.260337	2.695269	0.000000	1.000000
AA*bb_vs_other	48	63	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	64	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	48	65	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	66	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	67	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
AA*bb_vs_other	48	68	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	48	69	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	48	70	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	48	71	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	48	72	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	48	73	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	48	74	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	48	75	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	48	76	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	48	77	8	42	8	42	1.000000	0.343260	2.913245	0.074405	0.785028
AA*bb_vs_other	48	78	6	44	8	42	0.715909	0.228997	2.238131	0.083056	0.773197
AA*bb_vs_other	48	79	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	48	80	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	48	81	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
AA*bb_vs_other	48	82	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	48	83	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	48	84	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	48	85	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	48	86	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	48	87	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	48	88	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	48	89	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
AA*bb_vs_other	48	90	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	48	91	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	48	92	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	48	93	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	48	94	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	48	95	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	48	96	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	48	97	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
AA*bb_vs_other	48	98	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	48	99	7	43	7	43	1.000000	0.323122	3.094806	0.083056	0.773197
AA*bb_vs_other	49	50	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
AA*bb_vs_other	49	51	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	49	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	49	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	49	54	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	49	55	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	49	56	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	49	57	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
AA*bb_vs_other	49	58	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	49	59	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	49	60	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	49	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	49	62	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	49	63	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	49	64	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	49	65	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	49	66	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	49	67	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	49	68	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	49	69	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	49	70	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	49	71	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	49	72	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	49	73	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	49	74	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	49	75	9	41	5	45	1.975610	0.611770	6.379904	0.747508	0.387266
AA*bb_vs_other	49	76	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
AA*bb_vs_other	49	77	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	49	78	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	49	79	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
AA*bb_vs_other	49	80	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	49	81	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
AA*bb_vs_other	49	82	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	49	83	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	49	84	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	49	85	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	49	86	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	49	87	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	49	88	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	49	89	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	49	90	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
AA*bb_vs_other	49	91	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	49	92	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	49	93	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	49	94	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	49	95	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	49	96	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	49	97	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
AA*bb_vs_other	49	98	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	49	99	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
AA*bb_vs_other	50	51	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	50	52	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
AA*bb_vs_other	50	53	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
AA*bb_vs_other	50	54	4	46	5	45	0.782609	0.197374	3.103133	0.000000	1.000000
AA*bb_vs_other	50	55	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	50	56	13	37	17	33	0.682035	0.288256	1.613748	0.428571	0.512691
AA*bb_vs_other	50	57	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
AA*bb_vs_other	50	58	6	44	9	41	0.621212	0.203259	1.898586	0.313726	0.575403
AA*bb_vs_other	50	59	17	33	24	26	0.558081	0.249173	1.249950	1.488218	0.222493
AA*bb_vs_other	50	60	17	33	24	26	0.558081	0.249173	1.249950	1.488218	0.222493
AA*bb_vs_other	50	61	9	41	12	38	0.695122	0.263391	1.834516	0.241109	0.623406
AA*bb_vs_other	50	62	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
AA*bb_vs_other	50	63	16	34	23	27	0.552430	0.244802	1.246635	1.513241	0.218645
AA*bb_vs_other	50	64	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	50	65	17	33	24	26	0.558081	0.249173	1.249950	1.488218	0.222493
AA*bb_vs_other	50	66	14	36	22	28	0.494949	0.215300	1.137831	2.126736	0.144749
AA*bb_vs_other	50	67	17	33	24	26	0.558081	0.249173	1.249950	1.488218	0.222493
AA*bb_vs_other	50	68	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	50	69	7	43	10	40	0.651163	0.226160	1.874834	0.283487	0.594425
AA*bb_vs_other	50	70	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	50	71	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	50	72	7	43	10	40	0.651163	0.226160	1.874834	0.283487	0.594425
AA*bb_vs_other	50	73	7	43	10	40	0.651163	0.226160	1.874834	0.283487	0.594425
AA*bb_vs_other	50	74	6	44	10	40	0.545455	0.181750	1.636979	0.669643	0.413176
AA*bb_vs_other	50	75	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
AA*bb_vs_other	50	76	6	44	11	39	0.483471	0.163510	1.429544	1.133948	0.286935
AA*bb_vs_other	50	77	13	37	16	34	0.746622	0.313605	1.777533	0.194269	0.659387
AA*bb_vs_other	50	78	11	39	14	36	0.725275	0.291820	1.802559	0.213333	0.644167
AA*bb_vs_other	50	79	10	40	12	38	0.791667	0.306343	2.045865	0.058275	0.809243
AA*bb_vs_other	50	80	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
AA*bb_vs_other	50	81	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	50	82	7	43	7	43	1.000000	0.323122	3.094806	0.083056	0.773197
AA*bb_vs_other	50	83	7	43	7	43	1.000000	0.323122	3.094806	0.083056	0.773197
AA*bb_vs_other	50	84	6	44	6	44	1.000000	0.299304	3.341089	0.094697	0.758289
AA*bb_vs_other	50	85	6	44	6	44	1.000000	0.299304	3.341089	0.094697	0.758289
AA*bb_vs_other	50	86	6	44	6	44	1.000000	0.299304	3.341089	0.094697	0.758289
AA*bb_vs_other	50	87	6	44	6	44	1.000000	0.299304	3.341089	0.094697	0.758289
AA*bb_vs_other	50	88	6	44	6	44	1.000000	0.299304	3.341089	0.094697	0.758289
AA*bb_vs_other	50	89	5	45	8	42	0.583333	0.176775	1.924923	0.353669	0.552043
AA*bb_vs_other	50	90	4	46	6	44	0.637681	0.168488	2.413447	0.111111	0.738883
AA*bb_vs_other	50	91	6	44	8	42	0.715909	0.228997	2.238131	0.083056	0.773197
AA*bb_vs_other	50	92	6	44	8	42	0.715909	0.228997	2.238131	0.083056	0.773197
AA*bb_vs_other	50	93	6	44	8	42	0.715909	0.228997	2.238131	0.083056	0.773197
AA*bb_vs_other	50	94	6	44	8	42	0.715909	0.228997	2.238131	0.083056	0.773197
AA*bb_vs_other	50	95	6	44	8	42	0.715909	0.228997	2.238131	0.083056	0.773197
AA*bb_vs_other	50	96	6	44	8	42	0.715909	0.228997	2.238131	0.083056	0.773197
AA*bb_vs_other	50	97	15	35	21	29	0.591837	0.259262	1.351028	1.085069	0.297566
AA*bb_vs_other	50	98	6	44	9	41	0.621212	0.203259	1.898586	0.313726	0.575403
AA*bb_vs_other	50	99	12	38	17	33	0.613003	0.255831	1.468830	0.777076	0.378037
AA*bb_vs_other	51	52	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
AA*bb_vs_other	51	53	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
AA*bb_vs_other	51	54	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
AA*bb_vs_other	51	55	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	51	56	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
AA*bb_vs_other	51	57	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	51	58	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	51	59	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
AA*bb_vs_other	51	60	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
AA*bb_vs_other	51	61	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
AA*bb_vs_other	51	62	6	44	10	40	0.545455	0.181750	1.636979	0.669643	0.413176
AA*bb_vs_other	51	63	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
AA*bb_vs_other	51	64	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	51	65	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
AA*bb_vs_other	51	66	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
AA*bb_vs_other	51	67	8	42	12	38	0.603175	0.222687	1.633774	0.562500	0.453255
AA*bb_vs_other	51	68	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	51	69	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	51	70	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	51	71	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	51	72	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	51	73	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	51	74	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	51	75	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	51	76	3	47	5	45	0.574468	0.129650	2.545428	0.135870	0.712422
AA*bb_vs_other	51	77	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
AA*bb_vs_other	51	78	5	45	9	41	0.506173	0.156742	1.634601	0.747508	0.387266
AA*bb_vs_other	51	79	4	46	4	46	1.000000	0.235762	4.241560	0.135870	0.712422
AA*bb_vs_other	51	80	4	46	3	47	1.362319	0.288806	6.426151	0.000000	1.000000
AA*bb_vs_other	51	81	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	51	82	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	51	83	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	51	84	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	51	85	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
