Model	SNP1	SNP2	a	b	c	d	OR	Lower_CI	Upper_CI	chi_square	chi_pvalue
aa*Bb_vs_other	50	62	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
aa*Bb_vs_other	50	63	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
aa*Bb_vs_other	50	64	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
aa*Bb_vs_other	50	65	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
aa*Bb_vs_other	50	66	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
aa*Bb_vs_other	50	67	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
aa*Bb_vs_other	50	68	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
aa*Bb_vs_other	50	69	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
aa*Bb_vs_other	50	70	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
aa*Bb_vs_other	50	71	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
aa*Bb_vs_other	50	72	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
aa*Bb_vs_other	50	73	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
aa*Bb_vs_other	50	74	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
aa*Bb_vs_other	50	75	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
aa*Bb_vs_other	50	76	2	48	1	50	2.083333	0.182869	23.734346	0.000303	0.986109
aa*Bb_vs_other	50	77	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
aa*Bb_vs_other	50	78	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
aa*Bb_vs_other	50	79	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
aa*Bb_vs_other	50	80	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	81	5	45	1	50	5.555555	0.625177	49.368713	1.658683	0.197781
aa*Bb_vs_other	50	82	5	45	1	50	5.555555	0.625177	49.368713	1.658683	0.197781
aa*Bb_vs_other	50	83	5	45	1	50	5.555555	0.625177	49.368713	1.658683	0.197781
aa*Bb_vs_other	50	84	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	85	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	86	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	87	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	88	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	89	5	45	1	50	5.555555	0.625177	49.368713	1.658683	0.197781
aa*Bb_vs_other	50	90	5	45	1	50	5.555555	0.625177	49.368713	1.658683	0.197781
aa*Bb_vs_other	50	91	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	92	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	93	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	94	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	95	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	96	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	97	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	98	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	50	99	6	44	1	50	6.818182	0.789886	58.853596	2.542020	0.110853
aa*Bb_vs_other	51	52	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
aa*Bb_vs_other	51	53	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
aa*Bb_vs_other	51	54	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	51	55	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	51	56	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
aa*Bb_vs_other	51	57	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
aa*Bb_vs_other	51	58	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	51	59	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
aa*Bb_vs_other	51	60	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
aa*Bb_vs_other	51	61	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
aa*Bb_vs_other	51	62	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
aa*Bb_vs_other	51	63	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
aa*Bb_vs_other	51	64	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	51	65	10	40	9	41	1.138889	0.418818	3.096969	0.000000	1.000000
aa*Bb_vs_other	51	66	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
aa*Bb_vs_other	51	67	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
aa*Bb_vs_other	51	68	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	51	69	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
aa*Bb_vs_other	51	70	10	40	9	41	1.138889	0.418818	3.096969	0.000000	1.000000
aa*Bb_vs_other	51	71	10	40	9	41	1.138889	0.418818	3.096969	0.000000	1.000000
aa*Bb_vs_other	51	72	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
aa*Bb_vs_other	51	73	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
aa*Bb_vs_other	51	74	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
aa*Bb_vs_other	51	75	7	43	6	44	1.193798	0.371020	3.841176	0.000000	1.000000
aa*Bb_vs_other	51	76	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
aa*Bb_vs_other	51	77	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
aa*Bb_vs_other	51	78	12	38	5	45	2.842105	0.918901	8.790462	2.551382	0.110198
aa*Bb_vs_other	51	79	5	45	2	48	2.666667	0.492282	14.445203	0.614439	0.433121
aa*Bb_vs_other	51	80	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
aa*Bb_vs_other	51	81	9	41	4	46	2.524390	0.722685	8.817879	1.414677	0.234281
aa*Bb_vs_other	51	82	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
aa*Bb_vs_other	51	83	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
aa*Bb_vs_other	51	84	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	85	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	86	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	87	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	88	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	89	9	41	4	46	2.524390	0.722685	8.817879	1.414677	0.234281
aa*Bb_vs_other	51	90	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
aa*Bb_vs_other	51	91	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	92	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	93	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	94	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	95	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	96	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	51	97	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
aa*Bb_vs_other	51	98	11	39	4	46	3.243590	0.956331	11.001292	2.823529	0.092892
aa*Bb_vs_other	51	99	9	41	3	47	3.439024	0.871998	13.562976	2.367424	0.123891
aa*Bb_vs_other	52	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	52	54	1	49	9	41	0.092971	0.011302	0.764745	5.444445	0.019631
aa*Bb_vs_other	52	55	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	52	56	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	52	57	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	52	58	3	47	11	39	0.226306	0.058940	0.868921	4.069767	0.043657
aa*Bb_vs_other	52	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	52	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	52	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	52	62	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
aa*Bb_vs_other	52	63	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	52	64	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	52	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	52	66	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	52	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	52	68	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	52	69	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	52	70	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
aa*Bb_vs_other	52	71	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
aa*Bb_vs_other	52	72	2	48	8	42	0.218750	0.043993	1.087711	2.777778	0.095581
aa*Bb_vs_other	52	73	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	52	74	2	48	8	42	0.218750	0.043993	1.087711	2.777778	0.095581
aa*Bb_vs_other	52	75	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	52	76	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	52	77	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	52	78	5	45	7	43	0.682540	0.201224	2.315139	0.094697	0.758289
aa*Bb_vs_other	52	79	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	52	80	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	52	81	4	46	7	43	0.534162	0.146022	1.954008	0.408580	0.522691
aa*Bb_vs_other	52	82	5	45	8	42	0.583333	0.176775	1.924923	0.353669	0.552043
aa*Bb_vs_other	52	83	3	47	8	42	0.335106	0.083412	1.346291	1.634321	0.201106
aa*Bb_vs_other	52	84	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	52	85	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	52	86	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	52	87	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	52	88	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	52	89	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	52	90	3	47	7	43	0.392097	0.095312	1.613028	1.000000	0.317311
aa*Bb_vs_other	52	91	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	52	92	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	52	93	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	52	94	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	52	95	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	52	96	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	52	97	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
aa*Bb_vs_other	52	98	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	52	99	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
aa*Bb_vs_other	53	54	1	49	9	41	0.092971	0.011302	0.764745	5.444445	0.019631
aa*Bb_vs_other	53	55	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	53	56	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	53	57	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	53	58	3	47	11	39	0.226306	0.058940	0.868921	4.069767	0.043657
aa*Bb_vs_other	53	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	53	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	53	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	53	62	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
aa*Bb_vs_other	53	63	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	53	64	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	53	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	53	66	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	53	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	53	68	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	53	69	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	53	70	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
aa*Bb_vs_other	53	71	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
aa*Bb_vs_other	53	72	2	48	8	42	0.218750	0.043993	1.087711	2.777778	0.095581
aa*Bb_vs_other	53	73	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	53	74	2	48	8	42	0.218750	0.043993	1.087711	2.777778	0.095581
aa*Bb_vs_other	53	75	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	53	76	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	53	77	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	53	78	5	45	7	43	0.682540	0.201224	2.315139	0.094697	0.758289
aa*Bb_vs_other	53	79	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	53	80	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	53	81	4	46	7	43	0.534162	0.146022	1.954008	0.408580	0.522691
aa*Bb_vs_other	53	82	5	45	8	42	0.583333	0.176775	1.924923	0.353669	0.552043
aa*Bb_vs_other	53	83	3	47	8	42	0.335106	0.083412	1.346291	1.634321	0.201106
aa*Bb_vs_other	53	84	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	53	85	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	53	86	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	53	87	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	53	88	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	53	89	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	53	90	3	47	7	43	0.392097	0.095312	1.613028	1.000000	0.317311
aa*Bb_vs_other	53	91	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	53	92	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	53	93	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	53	94	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	53	95	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	53	96	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	53	97	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
aa*Bb_vs_other	53	98	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	53	99	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
aa*Bb_vs_other	54	55	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
aa*Bb_vs_other	54	56	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
aa*Bb_vs_other	54	57	9	41	6	44	1.609756	0.526708	4.919833	0.313726	0.575403
aa*Bb_vs_other	54	58	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	54	59	11	39	12	38	0.893162	0.351632	2.268678	0.000000	1.000000
aa*Bb_vs_other	54	60	11	39	12	38	0.893162	0.351632	2.268678	0.000000	1.000000
aa*Bb_vs_other	54	61	7	43	7	43	1.000000	0.323122	3.094806	0.083056	0.773197
aa*Bb_vs_other	54	62	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
aa*Bb_vs_other	54	63	13	37	11	39	1.245700	0.496254	3.126968	0.054825	0.814871
aa*Bb_vs_other	54	64	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
aa*Bb_vs_other	54	65	12	38	12	38	1.000000	0.399375	2.503911	0.054825	0.814871
aa*Bb_vs_other	54	66	13	37	11	39	1.245700	0.496254	3.126968	0.054825	0.814871
aa*Bb_vs_other	54	67	11	39	12	38	0.893162	0.351632	2.268678	0.000000	1.000000
aa*Bb_vs_other	54	68	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
aa*Bb_vs_other	54	69	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
aa*Bb_vs_other	54	70	11	39	12	38	0.893162	0.351632	2.268678	0.000000	1.000000
aa*Bb_vs_other	54	71	11	39	12	38	0.893162	0.351632	2.268678	0.000000	1.000000
aa*Bb_vs_other	54	72	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
aa*Bb_vs_other	54	73	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
aa*Bb_vs_other	54	74	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
aa*Bb_vs_other	54	75	10	40	10	40	1.000000	0.375311	2.664456	0.062500	0.802587
aa*Bb_vs_other	54	76	9	41	6	44	1.609756	0.526708	4.919833	0.313726	0.575403
aa*Bb_vs_other	54	77	15	35	10	40	1.714286	0.683299	4.300861	0.853333	0.355611
aa*Bb_vs_other	54	78	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	54	79	7	43	3	47	2.550388	0.619952	10.491899	1.000000	0.317311
aa*Bb_vs_other	54	80	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
aa*Bb_vs_other	54	81	12	38	8	42	1.657895	0.612080	4.490615	0.562500	0.453255
aa*Bb_vs_other	54	82	13	37	8	42	1.844595	0.688573	4.941424	0.964436	0.326072
aa*Bb_vs_other	54	83	13	37	8	42	1.844595	0.688573	4.941424	0.964436	0.326072
aa*Bb_vs_other	54	84	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	85	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	86	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	87	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	88	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	89	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
aa*Bb_vs_other	54	90	13	37	8	42	1.844595	0.688573	4.941424	0.964436	0.326072
aa*Bb_vs_other	54	91	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	92	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	93	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	94	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	95	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	96	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	54	97	7	43	3	47	2.550388	0.619952	10.491899	1.000000	0.317311
aa*Bb_vs_other	54	98	14	36	6	44	2.851852	0.995039	8.173610	3.062500	0.080118
aa*Bb_vs_other	54	99	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
aa*Bb_vs_other	55	56	5	45	5	45	1.000000	0.270721	3.693841	0.111111	0.738883
aa*Bb_vs_other	55	57	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
aa*Bb_vs_other	55	58	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	55	59	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
aa*Bb_vs_other	55	60	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
aa*Bb_vs_other	55	61	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
aa*Bb_vs_other	55	62	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
aa*Bb_vs_other	55	63	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
aa*Bb_vs_other	55	64	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	55	65	10	40	9	41	1.138889	0.418818	3.096969	0.000000	1.000000
aa*Bb_vs_other	55	66	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
aa*Bb_vs_other	55	67	9	41	9	41	1.000000	0.360474	2.774125	0.067751	0.794640
aa*Bb_vs_other	55	68	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	55	69	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
aa*Bb_vs_other	55	70	10	40	9	41	1.138889	0.418818	3.096969	0.000000	1.000000
aa*Bb_vs_other	55	71	10	40	9	41	1.138889	0.418818	3.096969	0.000000	1.000000
aa*Bb_vs_other	55	72	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
aa*Bb_vs_other	55	73	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
aa*Bb_vs_other	55	74	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
aa*Bb_vs_other	55	75	7	43	6	44	1.193798	0.371020	3.841176	0.000000	1.000000
aa*Bb_vs_other	55	76	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
aa*Bb_vs_other	55	77	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
aa*Bb_vs_other	55	78	12	38	5	45	2.842105	0.918901	8.790462	2.551382	0.110198
aa*Bb_vs_other	55	79	5	45	2	48	2.666667	0.492282	14.445203	0.614439	0.433121
aa*Bb_vs_other	55	80	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
aa*Bb_vs_other	55	81	9	41	4	46	2.524390	0.722685	8.817879	1.414677	0.234281
aa*Bb_vs_other	55	82	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
aa*Bb_vs_other	55	83	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
aa*Bb_vs_other	55	84	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	85	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	86	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	87	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	88	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	89	9	41	4	46	2.524390	0.722685	8.817879	1.414677	0.234281
aa*Bb_vs_other	55	90	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
aa*Bb_vs_other	55	91	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	92	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	93	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	94	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	95	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	96	10	40	4	46	2.875000	0.836527	9.880889	2.076412	0.149591
aa*Bb_vs_other	55	97	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
aa*Bb_vs_other	55	98	11	39	4	46	3.243590	0.956331	11.001292	2.823529	0.092892
aa*Bb_vs_other	55	99	9	41	3	47	3.439024	0.871998	13.562976	2.367424	0.123891
aa*Bb_vs_other	56	57	6	44	7	43	0.837662	0.260337	2.695269	0.000000	1.000000
aa*Bb_vs_other	56	58	6	44	13	37	0.388112	0.134254	1.121984	2.339181	0.126156
aa*Bb_vs_other	56	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	56	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	56	61	5	45	4	46	1.277778	0.322255	5.066535	0.000000	1.000000
aa*Bb_vs_other	56	62	5	45	7	43	0.682540	0.201224	2.315139	0.094697	0.758289
aa*Bb_vs_other	56	63	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
aa*Bb_vs_other	56	64	7	43	10	40	0.651163	0.226160	1.874834	0.283487	0.594425
aa*Bb_vs_other	56	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	56	66	5	45	2	48	2.666667	0.492282	14.445203	0.614439	0.433121
aa*Bb_vs_other	56	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	56	68	7	43	10	40	0.651163	0.226160	1.874834	0.283487	0.594425
aa*Bb_vs_other	56	69	4	46	12	38	0.275362	0.082077	0.923821	3.645833	0.056210
aa*Bb_vs_other	56	70	2	48	5	45	0.375000	0.069227	2.031357	0.614439	0.433121
aa*Bb_vs_other	56	71	2	48	5	45	0.375000	0.069227	2.031357	0.614439	0.433121
aa*Bb_vs_other	56	72	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
