Marker1	Marker2	Correlation	Lower	Upper	t-statistic
cg10076560	cg00016522	-0.657785	-0.791261	-0.464477	-6.050499
cg10213302	cg10252249	-0.903710	-0.944479	-0.835537	-14.623749
cg10213302	cg10267609	-0.935367	-0.962993	-0.888292	-18.322910
cg10213302	cg10363397	-0.587693	-0.744290	-0.369841	-5.032425
cg10213302	cg10698069	0.806298	0.680724	0.885837	9.443963
cg10213302	cg10841270	-0.875835	-0.927960	-0.790102	-12.573215
cg10213302	cg11131351	-0.789657	-0.875559	-0.655353	-8.916822
cg10213302	cg13268984	0.601445	0.388059	0.753630	5.215746
cg10213302	cg13851368	-0.946665	-0.969538	-0.907425	-20.354782
cg10213302	cg14180491	0.937913	0.892588	0.964470	18.733280
cg10213302	cg14210405	-0.835342	-0.903592	-0.725738	-10.527753
cg10213302	cg14466580	-0.922920	-0.955745	-0.867400	-16.608606
cg10213302	cg14741114	0.628368	0.424214	0.771738	5.596318
cg10213302	cg15027426	-0.714364	-0.828061	-0.544228	-7.072646
cg10213302	cg15295597	0.410823	0.149575	0.618453	3.121878
cg10213302	cg15329860	0.893677	0.819075	0.938557	13.798573
cg10213302	cg15345074	0.752307	0.599493	0.852203	7.911419
cg10213302	cg15422579	0.740856	0.582659	0.844961	7.641922
cg10213302	cg15429127	0.877199	0.792303	0.928772	12.657905
cg10213302	cg15563434	-0.917556	-0.952609	-0.858457	-15.988208
cg10213302	cg15682806	-0.936630	-0.963726	-0.890423	-18.523579
cg10213302	cg15682993	-0.522388	-0.699088	-0.285558	-4.244374
cg10213302	cg15746461	0.679000	0.494018	0.805174	6.407854
cg10213302	cg15810474	-0.931155	-0.960544	-0.881199	-17.692787
cg10213302	cg15935877	-0.961421	-0.978037	-0.932661	-24.214222
cg10213302	cg17834650	-0.947050	-0.969760	-0.908079	-20.434795
cg10213302	cg17837162	-0.894634	-0.939123	-0.820641	-13.872485
cg10213302	cg18032798	0.406464	0.144456	0.615212	3.082162
cg10213302	cg18077436	0.862343	0.768445	0.919890	11.799743
cg10213302	cg18188392	-0.191442	-0.446027	0.091802	-1.351347
cg10213302	cg25032547	0.667352	0.477745	0.797552	6.208258
cg10213302	cg25071634	-0.941159	-0.966352	-0.898080	-19.293560
cg10213302	cg25427172	-0.945506	-0.968868	-0.905455	-20.118494
cg10213302	cg25518695	0.695908	0.517871	0.816164	6.713810
cg10213302	cg25705492	-0.925014	-0.956967	-0.870900	-16.867882
cg10213302	cg25756647	0.666115	0.476025	0.796740	6.187556
cg10213302	cg26058907	-0.908035	-0.947023	-0.842670	-15.018183
cg10213302	cg26517491	0.590705	0.373817	0.746341	5.071992
cg10213302	cg26520468	0.037652	-0.243250	0.312727	0.261049
cg10213302	cg26983430	-0.935065	-0.962818	-0.887783	-18.275755
cg10213302	cg26983535	0.931506	0.881791	0.960749	17.743223
cg10213302	cg27049643	0.798133	0.668238	0.880804	9.178085
cg10213302	cg27433982	0.750947	0.597486	0.851345	7.878574
cg10213302	cg27539833	-0.564092	-0.728118	-0.338961	-4.733054
cg10213302	cg00008945	0.950200	0.913445	0.971579	21.124273
cg10213302	cg00011200	0.949035	0.911459	0.970906	20.861969
cg10213302	cg00011891	0.953470	0.919029	0.973465	21.910879
cg10213302	cg00014152	0.536587	0.303577	0.709038	4.405534
cg10213302	cg00016522	0.956041	0.923428	0.974945	22.588446
cg10252249	cg10267609	0.900033	0.829489	0.942311	14.307700
cg10252249	cg10363397	0.594397	0.378701	0.748851	5.120920
cg10252249	cg10698069	-0.741886	-0.845614	-0.584167	-7.665524
cg10252249	cg10841270	0.842045	0.736261	0.907656	10.815303
cg10252249	cg11131351	0.765913	0.619670	0.860757	8.253274
cg10252249	cg13268984	-0.651969	-0.787422	-0.456452	-5.957135
cg10252249	cg13851368	0.916470	0.856650	0.951973	15.869622
cg10252249	cg14180491	-0.894771	-0.939204	-0.820865	-13.883125
cg10252249	cg14210405	0.833059	0.722164	0.902204	10.433400
cg10252249	cg14466580	0.928098	0.876068	0.958765	17.269520
cg10252249	cg14741114	-0.719863	-0.831586	-0.552147	-7.185184
cg10252249	cg15027426	0.722420	0.555840	0.833222	7.238478
cg10252249	cg15295597	-0.426236	-0.629860	-0.167791	-3.264439
cg10252249	cg15329860	-0.860590	-0.918837	-0.765645	-11.706956
cg10252249	cg15345074	-0.795308	-0.879058	-0.663935	-9.089422
cg10252249	cg15422579	-0.694942	-0.815538	-0.516501	-6.695776
cg10252249	cg15429127	-0.842268	-0.907791	-0.736612	-10.825169
cg10252249	cg15563434	0.902517	0.833573	0.943776	14.519361
cg10252249	cg15682806	0.921528	0.865076	0.954932	16.441818
cg10252249	cg15682993	0.479961	0.232697	0.668944	3.790388
cg10252249	cg15746461	-0.685271	-0.809260	-0.502832	-6.518976
cg10252249	cg15810474	0.943660	0.902321	0.967801	19.756939
cg10252249	cg15935877	0.942836	0.900922	0.967323	19.600937
cg10252249	cg17834650	0.948029	0.909746	0.970326	20.642603
cg10252249	cg17837162	0.921597	0.865191	0.954972	16.449949
cg10252249	cg18032798	-0.389882	-0.602814	-0.125106	-2.933306
cg10252249	cg18077436	-0.781422	-0.870443	-0.642909	-8.675990
cg10252249	cg18188392	0.207403	-0.075297	0.459243	1.468866
cg10252249	cg25032547	-0.723009	-0.833599	-0.556692	-7.250840
cg10252249	cg25071634	0.933097	0.884467	0.961674	17.976179
cg10252249	cg25427172	0.949139	0.911637	0.970967	20.885126
cg10252249	cg25518695	-0.733534	-0.840311	-0.571967	-7.477463
cg10252249	cg25705492	0.898042	0.826222	0.941136	14.143369
cg10252249	cg25756647	-0.550389	-0.718643	-0.321253	-4.567211
cg10252249	cg26058907	0.872611	0.784908	0.926036	12.378055
cg10252249	cg26517491	-0.645494	-0.783136	-0.447556	-5.855347
cg10252249	cg26520468	-0.151634	-0.412573	0.132302	-1.062844
cg10252249	cg26983430	0.930005	0.879268	0.959875	17.530437
cg10252249	cg26983535	-0.892283	-0.937732	-0.816798	-13.692677
cg10252249	cg27049643	-0.680467	-0.806131	-0.496076	-6.433611
cg10252249	cg27433982	-0.736989	-0.842507	-0.577004	-7.554328
cg10252249	cg27539833	0.482947	0.236370	0.671086	3.821116
cg10252249	cg00008945	-0.945780	-0.969027	-0.905921	-20.173677
cg10252249	cg00011200	-0.930555	-0.960195	-0.880192	-17.607626
cg10252249	cg00011891	-0.937824	-0.964419	-0.892438	-18.718575
cg10252249	cg00014152	-0.543089	-0.713571	-0.311884	-4.481058
cg10252249	cg00016522	-0.936212	-0.963483	-0.889716	-18.456415
cg10267609	cg10363397	0.578032	0.357143	0.737693	4.907668
cg10267609	cg10698069	-0.861961	-0.919660	-0.767834	-11.779379
cg10267609	cg10841270	0.912175	0.849522	0.949455	15.421497
cg10267609	cg11131351	0.780315	0.641242	0.869755	8.644541
cg10267609	cg13268984	-0.649418	-0.785735	-0.452943	-5.916774
cg10267609	cg13851368	0.972857	0.952415	0.984586	29.126608
cg10267609	cg14180491	-0.942675	-0.967230	-0.900650	-19.570974
cg10267609	cg14210405	0.858983	0.763084	0.917872	11.623357
cg10267609	cg14466580	0.969650	0.946858	0.982753	27.476336
cg10267609	cg14741114	-0.704775	-0.821892	-0.530492	-6.882729
cg10267609	cg15027426	0.741158	0.583101	0.845153	7.648822
cg10267609	cg15295597	-0.403554	-0.613043	-0.141045	-3.055779
cg10267609	cg15329860	-0.920996	-0.954620	-0.864188	-16.379101
cg10267609	cg15345074	-0.751411	-0.851637	-0.598170	-7.889748
cg10267609	cg15422579	-0.786118	-0.873363	-0.649997	-8.811842
cg10267609	cg15429127	-0.957423	-0.975740	-0.925796	-22.977110
cg10267609	cg15563434	0.963580	0.936379	0.979276	24.964111
cg10267609	cg15682806	0.971890	0.950739	0.984034	28.600077
cg10267609	cg15682993	0.426690	0.168330	0.630194	3.268689
cg10267609	cg15746461	-0.756574	-0.854891	-0.605799	-8.015954
cg10267609	cg15810474	0.960570	0.931199	0.977549	23.935690
cg10267609	cg15935877	0.969849	0.947203	0.982867	27.571077
cg10267609	cg17834650	0.950350	0.913700	0.971665	21.158567
cg10267609	cg17837162	0.931989	0.882603	0.961030	17.813164
cg10267609	cg18032798	-0.513885	-0.693096	-0.274847	-4.150215
cg10267609	cg18077436	-0.854155	-0.914968	-0.755405	-11.379911
cg10267609	cg18188392	0.223412	-0.058584	0.472388	1.587979
cg10267609	cg25032547	-0.694363	-0.815163	-0.515680	-6.684993
cg10267609	cg25071634	0.947228	0.908382	0.969863	20.472160
cg10267609	cg25427172	0.958984	0.928474	0.976637	23.438957
cg10267609	cg25518695	-0.780603	-0.869934	-0.641675	-8.652699
cg10267609	cg25705492	0.903290	0.834845	0.944232	14.586806
cg10267609	cg25756647	-0.666842	-0.797217	-0.477036	-6.199709
cg10267609	cg26058907	0.946908	0.907839	0.969679	20.405287
cg10267609	cg26517491	-0.656341	-0.790309	-0.462481	-6.027146
cg10267609	cg26520468	-0.145596	-0.407437	0.138364	-1.019585
cg10267609	cg26983430	0.964507	0.937976	0.979808	25.306269
cg10267609	cg26983535	-0.949427	-0.971133	-0.912127	-20.949293
cg10267609	cg27049643	-0.713228	-0.827331	-0.542596	-7.049736
cg10267609	cg27433982	-0.752888	-0.852569	-0.600349	-7.925500
cg10267609	cg27539833	0.602820	0.389889	0.754560	5.234460
cg10267609	cg00008945	-0.967366	-0.981446	-0.942909	-26.450356
cg10267609	cg00011200	-0.970382	-0.983172	-0.948126	-27.829712
cg10267609	cg00011891	-0.974831	-0.985713	-0.955843	-30.293518
cg10267609	cg00014152	-0.545018	-0.714913	-0.314355	-4.503676
cg10267609	cg00016522	-0.971728	-0.983941	-0.950459	-28.514463
cg10363397	cg10698069	-0.522968	-0.699495	-0.286290	-4.250854
cg10363397	cg10841270	0.525274	0.289206	0.701115	4.276719
cg10363397	cg11131351	0.661439	0.469533	0.793667	6.110114
cg10363397	cg13268984	-0.358921	-0.579389	-0.089511	-2.664197
cg10363397	cg13851368	0.613724	0.404467	0.761917	5.385548
cg10363397	cg14180491	-0.581143	-0.739820	-0.361222	-4.947487
cg10363397	cg14210405	0.632632	0.430000	0.774584	5.659480
cg10363397	cg14466580	0.624271	0.418669	0.768997	5.536392
cg10363397	cg14741114	-0.415381	-0.621836	-0.154943	-3.163692
cg10363397	cg15027426	0.425074	0.166411	0.629003	3.253572
cg10363397	cg15295597	-0.177774	-0.434620	0.105815	-1.251591
cg10363397	cg15329860	-0.538485	-0.710362	-0.305997	-4.427455
cg10363397	cg15345074	-0.472383	-0.663494	-0.223406	-3.713173
cg10363397	cg15422579	-0.401918	-0.611823	-0.139131	-3.041003
cg10363397	cg15429127	-0.523988	-0.700212	-0.287580	-4.262284
cg10363397	cg15563434	0.518374	0.280494	0.696263	4.199715
cg10363397	cg15682806	0.618129	0.410387	0.764878	5.447971
cg10363397	cg15682993	0.264980	-0.014437	0.506011	1.903896
cg10363397	cg15746461	-0.430574	-0.633054	-0.172949	-3.305172
cg10363397	cg15810474	0.595344	0.379956	0.749494	5.133555
cg10363397	cg15935877	0.607538	0.396184	0.757748	5.299249
cg10363397	cg17834650	0.624073	0.418402	0.768864	5.533522
cg10363397	cg17837162	0.601635	0.388311	0.753758	5.218325
cg10363397	cg18032798	-0.176413	-0.433479	0.107204	-1.241699
cg10363397	cg18077436	-0.525086	-0.700983	-0.288968	-4.274606
cg10363397	cg18188392	0.531566	0.297186	0.705527	4.347967
cg10363397	cg25032547	-0.192468	-0.446880	0.090746	-1.358866
cg10363397	cg25071634	0.597935	0.383393	0.751252	5.168291
cg10363397	cg25427172	0.604982	0.392772	0.756022	5.264051
cg10363397	cg25518695	-0.511051	-0.691094	-0.271290	-4.119202
cg10363397	cg25705492	0.612697	0.403089	0.761226	5.371111
cg10363397	cg25756647	-0.259264	-0.501430	0.020574	-1.859826
cg10363397	cg26058907	0.615891	0.407378	0.763375	5.416162
cg10363397	cg26517491	-0.458795	-0.653670	-0.206860	-3.577351
cg10363397	cg26520468	-0.177012	-0.433982	0.106592	-1.246052
cg10363397	cg26983430	0.606503	0.394801	0.757049	5.284958
cg10363397	cg26983535	-0.574012	-0.734938	-0.351882	-4.856671
cg10363397	cg27049643	-0.407211	-0.615767	-0.145331	-3.088944
cg10363397	cg27433982	-0.462779	-0.656557	-0.211697	-3.616836
cg10363397	cg27539833	0.467369	0.217284	0.659876	3.662672
cg10363397	cg00008945	-0.608873	-0.758649	-0.397969	-5.317745
cg10363397	cg00011200	-0.596597	-0.750344	-0.381617	-5.150322
cg10363397	cg00011891	-0.609496	-0.759069	-0.398802	-5.326401
cg10363397	cg00014152	-0.256275	-0.499029	0.023774	-1.836868
cg10363397	cg00016522	-0.614561	-0.762480	-0.405590	-5.397347
cg10698069	cg10841270	-0.846686	-0.910463	-0.743578	-11.024407
cg10698069	cg11131351	-0.757829	-0.855681	-0.607658	-8.047150
cg10698069	cg13268984	0.708148	0.535313	0.824065	6.948646
cg10698069	cg13851368	-0.863338	-0.920486	-0.770034	-11.853082
cg10698069	cg14180491	0.888101	0.809979	0.935254	13.386172
cg10698069	cg14210405	-0.749173	-0.850225	-0.594872	-7.836094
cg10698069	cg14466580	-0.837548	-0.904931	-0.729195	-10.620578
cg10698069	cg14741114	0.735075	0.574212	0.841291	7.511590
cg10698069	cg15027426	-0.599589	-0.752373	-0.385591	-5.190597
cg10698069	cg15295597	0.405724	0.143588	0.614661	3.075443
cg10698069	cg15329860	0.888170	0.810091	0.935295	13.391101
cg10698069	cg15345074	0.545680	0.315205	0.715374	4.511472
cg10698069	cg15422579	0.808649	0.684332	0.887283	9.523303
cg10698069	cg15429127	0.854519	0.755982	0.915187	11.397849
cg10698069	cg15563434	-0.836775	-0.904462	-0.727983	-10.587857
cg10698069	cg15682806	-0.852883	-0.914202	-0.753386	-11.317624
cg10698069	cg15682993	-0.242609	-0.488006	0.038332	-1.732607
cg10698069	cg15746461	0.785686	0.649343	0.873095	8.799165
cg10698069	cg15810474	-0.827765	-0.898983	-0.713904	-10.221327
cg10698069	cg15935877	-0.850961	-0.913043	-0.750339	-11.224874
cg10698069	cg17834650	-0.824842	-0.897200	-0.709355	-10.107961
cg10698069	cg17837162	-0.860862	-0.919001	-0.766080	-11.721273
cg10698069	cg18032798	0.529914	0.295087	0.704370	4.329160
cg10698069	cg18077436	0.789331	0.654859	0.875357	8.907048
cg10698069	cg18188392	-0.178143	-0.434929	0.105438	-1.254274
cg10698069	cg25032547	0.489328	0.244243	0.675653	3.887361
cg10698069	cg25071634	-0.873634	-0.926646	-0.786554	-12.439207
cg10698069	cg25427172	-0.822236	-0.895609	-0.705308	-10.009041
cg10698069	cg25518695	0.748782	0.594296	0.849978	7.826778
cg10698069	cg25705492	-0.737265	-0.842682	-0.577407	-7.560520
cg10698069	cg25756647	0.723413	0.557276	0.833857	7.259333
cg10698069	cg26058907	-0.832425	-0.901819	-0.721174	-10.407527
cg10698069	cg26517491	0.582159	0.362557	0.740515	4.960572
cg10698069	cg26520468	0.179570	-0.103980	0.436123	1.264654
cg10698069	cg26983430	-0.862639	-0.920067	-0.768917	-11.815541
cg10698069	cg26983535	0.835704	0.726304	0.903811	10.542848
cg10698069	cg27049643	0.675245	0.488757	0.802721	6.342557
cg10698069	cg27433982	0.734062	0.572736	0.840647	7.489130
cg10698069	cg27539833	-0.578934	-0.738310	-0.358325	-4.919181
cg10698069	cg00008945	0.848994	0.747226	0.911857	11.131683
cg10698069	cg00011200	0.852982	0.753543	0.914262	11.322440
cg10698069	cg00011891	0.856024	0.758374	0.916093	11.472812
cg10698069	cg00014152	0.418937	0.159142	0.624469	3.196512
cg10698069	cg00016522	0.866487	0.775074	0.922374	12.025660
cg10841270	cg11131351	0.818447	0.699438	0.893293	9.868683
cg10841270	cg13268984	-0.683185	-0.807902	-0.499896	-6.481721
cg10841270	cg13851368	0.936532	0.890257	0.963669	18.507767
cg10841270	cg14180491	-0.876754	-0.928507	-0.791585	-12.630146
cg10841270	cg14210405	0.860263	0.765124	0.918641	11.689841
cg10841270	cg14466580	0.929875	0.879049	0.959799	17.512291
cg10841270	cg14741114	-0.683574	-0.808155	-0.500444	-6.488650
cg10841270	cg15027426	0.732297	0.570165	0.839524	7.450239
cg10841270	cg15295597	-0.460158	-0.654658	-0.208513	-3.590827
cg10841270	cg15329860	-0.918953	-0.953426	-0.860782	-16.144026
cg10841270	cg15345074	-0.699286	-0.818349	-0.522670	-6.777435
cg10841270	cg15422579	-0.818026	-0.893035	-0.698787	-9.853338
cg10841270	cg15429127	-0.885601	-0.933771	-0.805914	-13.210612
cg10841270	cg15563434	0.902769	0.833987	0.943924	14.541235
cg10841270	cg15682806	0.945640	0.905682	0.968945	20.145288
cg10841270	cg15682993	0.440213	0.184464	0.640128	3.396712
cg10841270	cg15746461	-0.772524	-0.864895	-0.629545	-8.428855
cg10841270	cg15810474	0.933570	0.885263	0.961949	18.047003
cg10841270	cg15935877	0.930469	0.880047	0.960145	17.595524
cg10841270	cg17834650	0.898341	0.826712	0.941313	14.167741
cg10841270	cg17837162	0.917715	0.858722	0.952702	16.005793
cg10841270	cg18032798	-0.563524	-0.727727	-0.338225	-4.726075
cg10841270	cg18077436	-0.876712	-0.928483	-0.791518	-12.627547
cg10841270	cg18188392	0.218889	-0.063321	0.468686	1.554200
cg10841270	cg25032547	-0.672928	-0.801206	-0.485519	-6.302735
cg10841270	cg25071634	0.938810	0.894105	0.964991	18.883783
cg10841270	cg25427172	0.918467	0.859973	0.953142	16.089420
cg10841270	cg25518695	-0.735959	-0.841853	-0.575501	-7.531276
cg10841270	cg25705492	0.873490	0.786322	0.926560	12.430536
cg10841270	cg25756647	-0.658762	-0.791905	-0.465828	-6.066370
cg10841270	cg26058907	0.926988	0.874207	0.958118	17.122166
cg10841270	cg26517491	-0.641530	-0.780507	-0.442129	-5.794115
cg10841270	cg26520468	-0.162976	-0.422177	0.120859	-1.144432
cg10841270	cg26983430	0.923612	0.868557	0.956149	16.693209
cg10841270	cg26983535	-0.913255	-0.950089	-0.851312	-15.531157
cg10841270	cg27049643	-0.757747	-0.855630	-0.607537	-8.045114
cg10841270	cg27433982	-0.638280	-0.778346	-0.437691	-5.744496
cg10841270	cg27539833	0.599893	0.385995	0.752579	5.194708
cg10841270	cg00008945	-0.938984	-0.965092	-0.894400	-18.913427
cg10841270	cg00011200	-0.945405	-0.968810	-0.905283	-20.098232
cg10841270	cg00011891	-0.939229	-0.965234	-0.894814	-18.955235
cg10841270	cg00014152	-0.489768	-0.675967	-0.244787	-3.891956
cg10841270	cg00016522	-0.932886	-0.961552	-0.884113	-17.944906
cg11131351	cg13268984	-0.587299	-0.744022	-0.369322	-5.027277
cg11131351	cg13851368	0.841580	0.735530	0.907375	10.794832
cg11131351	cg14180491	-0.792443	-0.877285	-0.659580	-9.001136
cg11131351	cg14210405	0.779093	0.639403	0.868994	8.610059
cg11131351	cg14466580	0.764381	0.617388	0.859797	8.213509
cg11131351	cg14741114	-0.533641	-0.706979	-0.299825	-4.371675
cg11131351	cg15027426	0.689318	0.508541	0.811890	6.592139
cg11131351	cg15295597	-0.302346	-0.535621	-0.026198	-2.197561
cg11131351	cg15329860	-0.854053	-0.914907	-0.755242	-11.374863
cg11131351	cg15345074	-0.706603	-0.823070	-0.533104	-6.918347
cg11131351	cg15422579	-0.790396	-0.876017	-0.656474	-8.939049
cg11131351	cg15429127	-0.750216	-0.850883	-0.596408	-7.861024
cg11131351	cg15563434	0.779108	0.639426	0.869003	8.610487
cg11131351	cg15682806	0.819306	0.700767	0.893818	9.900149
cg11131351	cg15682993	0.535979	0.302802	0.708613	4.398522
cg11131351	cg15746461	-0.639925	-0.779440	-0.439936	-5.769537
cg11131351	cg15810474	0.815748	0.695267	0.891640	9.771095
cg11131351	cg15935877	0.831956	0.720441	0.901534	10.388488
cg11131351	cg17834650	0.787832	0.652588	0.874427	8.862377
cg11131351	cg17837162	0.771909	0.628625	0.864510	8.412249
cg11131351	cg18032798	-0.477421	-0.667119	-0.229577	-3.764383
cg11131351	cg18077436	-0.698290	-0.817705	-0.521254	-6.758587
cg11131351	cg18188392	0.386773	0.121501	0.600478	2.905782
cg11131351	cg25032547	-0.445523	-0.644010	-0.190836	-3.447755
cg11131351	cg25071634	0.836586	0.727687	0.904347	10.579897
cg11131351	cg25427172	0.795949	0.664911	0.879455	9.109399
cg11131351	cg25518695	-0.618747	-0.765293	-0.411219	-5.456797
cg11131351	cg25705492	0.796625	0.665940	0.879873	9.130564
cg11131351	cg25756647	-0.547936	-0.716941	-0.318100	-4.538103
cg11131351	cg26058907	0.778526	0.638551	0.868640	8.594149
cg11131351	cg26517491	-0.421671	-0.626490	-0.162377	-3.221863
cg11131351	cg26520468	-0.189739	-0.444610	0.093555	-1.338869
cg11131351	cg26983430	0.813853	0.692342	0.890478	9.703695
cg11131351	cg26983535	-0.796570	-0.879838	-0.665856	-9.128827
cg11131351	cg27049643	-0.665820	-0.796547	-0.475615	-6.182632
cg11131351	cg27433982	-0.586621	-0.743559	-0.368428	-5.018419
cg11131351	cg27539833	0.468109	0.218186	0.660410	3.670092
cg11131351	cg00008945	-0.822182	-0.895576	-0.705225	-10.007024
cg11131351	cg00011200	-0.823494	-0.896378	-0.707262	-10.056569
cg11131351	cg00011891	-0.825958	-0.897881	-0.711091	-10.150941
cg11131351	cg00014152	-0.480643	-0.669433	-0.233534	-3.797385
cg11131351	cg00016522	-0.821962	-0.895442	-0.704883	-9.998759
cg13268984	cg13851368	-0.668195	-0.798105	-0.478918	-6.222407
cg13268984	cg14180491	0.747649	0.592629	0.849262	7.799899
cg13268984	cg14210405	-0.612612	-0.761168	-0.402976	-5.369922
cg13268984	cg14466580	-0.670556	-0.799653	-0.482208	-6.262305
cg13268984	cg14741114	0.787489	0.652070	0.874214	8.852239
cg13268984	cg15027426	-0.486229	-0.673436	-0.240415	-3.855081
cg13268984	cg15295597	0.405336	0.143132	0.614371	3.071917
cg13268984	cg15329860	0.729477	0.566065	0.837728	7.388787
cg13268984	cg15345074	0.414093	0.153425	0.620880	3.151846
cg13268984	cg15422579	0.704319	0.529841	0.821598	6.873887
cg13268984	cg15429127	0.724120	0.558299	0.834309	7.274238
cg13268984	cg15563434	-0.643227	-0.781633	-0.444450	-5.820228
cg13268984	cg15682806	-0.687083	-0.810438	-0.505386	-6.551597
cg13268984	cg15682993	-0.108279	-0.375319	0.175359	-0.754612
cg13268984	cg15746461	0.741939	0.584246	0.845648	7.666757
cg13268984	cg15810474	-0.691352	-0.813211	-0.511416	-6.629354
cg13268984	cg15935877	-0.675395	-0.802819	-0.488968	-6.345161
cg13268984	cg17834650	-0.647867	-0.784709	-0.450812	-5.892397
cg13268984	cg17837162	-0.672407	-0.800865	-0.484791	-6.293830
cg13268984	cg18032798	0.307340	0.031699	0.539536	2.237615
cg13268984	cg18077436	0.568884	0.345193	0.731417	4.792391
cg13268984	cg18188392	-0.061044	-0.333726	0.221065	-0.423717
cg13268984	cg25032547	0.530760	0.296162	0.704962	4.338778
cg13268984	cg25071634	-0.725979	-0.835496	-0.560991	-7.313669
cg13268984	cg25427172	-0.720630	-0.832077	-0.553254	-7.201108
cg13268984	cg25518695	0.667090	0.477380	0.797380	6.203856
cg13268984	cg25705492	-0.604044	-0.755388	-0.391520	-5.251185
cg13268984	cg25756647	0.561583	0.335708	0.726388	4.702278
cg13268984	cg26058907	-0.618092	-0.764854	-0.410337	-5.447447
cg13268984	cg26517491	0.472829	0.223952	0.663815	3.717688
cg13268984	cg26520468	0.228265	-0.053485	0.476352	1.624354
cg13268984	cg26983430	-0.718340	-0.830611	-0.549951	-7.153747
cg13268984	cg26983535	0.668737	0.479672	0.798460	6.231535
cg13268984	cg27049643	0.603582	0.390905	0.755076	5.244871
cg13268984	cg27433982	0.707813	0.534834	0.823849	6.942061
cg13268984	cg27539833	-0.367994	-0.586292	-0.099872	-2.741947
cg13268984	cg00008945	0.688856	0.507889	0.811591	6.583739
cg13268984	cg00011200	0.702927	0.527855	0.820700	6.847005
cg13268984	cg00011891	0.686729	0.504887	0.810208	6.545203
cg13268984	cg00014152	0.388662	0.123690	0.601898	2.922491
cg13268984	cg00016522	0.696700	0.518996	0.816676	6.728650
cg13851368	cg14180491	-0.948825	-0.970785	-0.911101	-20.815680
cg13851368	cg14210405	0.889772	0.812701	0.936244	13.506669
cg13851368	cg14466580	0.970174	0.947766	0.983053	27.728186
cg13851368	cg14741114	-0.691327	-0.813194	-0.511381	-6.628893
cg13851368	cg15027426	0.772519	0.629537	0.864891	8.428713
cg13851368	cg15295597	-0.445279	-0.643832	-0.190543	-3.445401
cg13851368	cg15329860	-0.932601	-0.961386	-0.883633	-17.902771
cg13851368	cg15345074	-0.742002	-0.845688	-0.584338	-7.668199
cg13851368	cg15422579	-0.789365	-0.875378	-0.654910	-8.908068
cg13851368	cg15429127	-0.933243	-0.961759	-0.884713	-17.998037
cg13851368	cg15563434	0.956399	0.924041	0.975151	22.687340
cg13851368	cg15682806	0.986974	0.977041	0.992626	42.503799
cg13851368	cg15682993	0.441817	0.186387	0.641302	3.412088
cg13851368	cg15746461	-0.773292	-0.865375	-0.630696	-8.449696
cg13851368	cg15810474	0.962301	0.934177	0.978543	24.512457
cg13851368	cg15935877	0.983477	0.970917	0.990639	37.638504
cg13851368	cg17834650	0.962656	0.934786	0.978746	24.635260
cg13851368	cg17837162	0.937375	0.891680	0.964159	18.644590
cg13851368	cg18032798	-0.502719	-0.685190	-0.260870	-4.029078
cg13851368	cg18077436	-0.883220	-0.932356	-0.802048	-13.048321
cg13851368	cg18188392	0.243248	-0.037654	0.488523	1.737457
cg13851368	cg25032547	-0.674007	-0.801911	-0.487026	-6.321235
cg13851368	cg25071634	0.965819	0.940238	0.980559	25.813625
cg13851368	cg25427172	0.973830	0.954106	0.985142	29.685955
cg13851368	cg25518695	-0.753913	-0.853215	-0.601863	-7.950474
cg13851368	cg25705492	0.927517	0.875094	0.958426	17.191996
cg13851368	cg25756647	-0.666186	-0.796787	-0.476123	-6.188736
cg13851368	cg26058907	0.949939	0.913000	0.971428	21.064701
cg13851368	cg26517491	-0.641808	-0.780691	-0.442509	-5.798374
cg13851368	cg26520468	-0.132350	-0.396110	0.151587	-0.925085
cg13851368	cg26983430	0.978454	0.962147	0.987780	32.833355
cg13851368	cg26983535	-0.972173	-0.984196	-0.951230	-28.751415
cg13851368	cg27049643	-0.760489	-0.857354	-0.611603	-8.113985
cg13851368	cg27433982	-0.742169	-0.845794	-0.584583	-7.672049
cg13851368	cg27539833	0.626402	0.421551	0.770423	5.567460
cg13851368	cg00008945	-0.986581	-0.992402	-0.976351	-41.863514
cg13851368	cg00011200	-0.986806	-0.992531	-0.976747	-42.227367
cg13851368	cg00011891	-0.987806	-0.993098	-0.978499	-43.956581
cg13851368	cg00014152	-0.527961	-0.703001	-0.292610	-4.307024
cg13851368	cg00016522	-0.984850	-0.991419	-0.973319	-39.348106
cg14180491	cg14210405	-0.845601	-0.909807	-0.741865	-10.974743
cg14180491	cg14466580	-0.935836	-0.963266	-0.889084	-18.396797
cg14180491	cg14741114	0.760445	0.611538	0.857326	8.112878
cg14180491	cg15027426	-0.705674	-0.822472	-0.531777	-6.900217
cg14180491	cg15295597	0.456886	0.204547	0.652284	3.558531
cg14180491	cg15329860	0.926008	0.872565	0.957547	16.994761
cg14180491	cg15345074	0.725093	0.559708	0.834931	7.294839
cg14180491	cg15422579	0.799926	0.670973	0.881911	9.235218
cg14180491	cg15429127	0.905371	0.838274	0.945457	14.772209
cg14180491	cg15563434	-0.925242	-0.957100	-0.871283	-16.896791
cg14180491	cg15682806	-0.949277	-0.971046	-0.911871	-20.915735
cg14180491	cg15682993	-0.364934	-0.583967	-0.096370	-2.715621
cg14180491	cg15746461	0.766598	0.620691	0.861187	8.271173
